probe_type,probe_version,name_id,name,object_id,object,Target1,Target2,Target3,probe_id,condition_id,event_family,direct_label_match_id,evidence_type,numeric_information,template_id,context_entity_order,length_band,length_match_id,entity_order_match_id,reference_order_id,outcome,correct_target,event_id,distance_trajectory_id,numeric_case_id,unit_id,initial_distance,final_distance,movement_distance,person_before,person_after,object_before,object_after,person_moves,object_moves,object_stationary,passes_reference,target_relation_repeated,Context,Context_word_count,Context_token_count,Target1_word_count,Target1_token_count,Target2_word_count,Target2_token_count,Target3_word_count,Target3_token_count,probe_row_index,unit
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer__compact__person_first,reference_object_moves,reference_object_moves,name_0__obj_cone__closer,movement_situation,specific,reference_object_moves__numeric__compact__person_first,person_first,compact,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer__person_first,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer__compact,person_relative_to_object,closer,Target1,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer,name_0__obj_cone__num_00__unit_metres__closer,num_00,unit_metres,18,13,5,0,0,18,13,False,True,False,False,False,"Maya stayed still; the cone, 18 metres from Maya, moved 5 metres directly toward Maya without crossing Maya's position.",20,25,9,11,9,11,12,14,25,metres
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer,reference_object_moves,reference_object_moves,name_0__obj_cone__closer,movement_situation,specific,reference_object_moves__numeric,person_first,standard,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer__person_first,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer__standard,person_relative_to_object,closer,Target1,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer,name_0__obj_cone__num_00__unit_metres__closer,num_00,unit_metres,18,13,5,0,0,18,13,False,True,False,False,False,"Initially, Maya and the cone were 18 metres apart. Maya remained in place. The cone was moved 5 metres directly toward Maya without crossing Maya's position.",27,31,9,11,9,11,12,14,26,metres
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer__object_first,reference_object_moves,reference_object_moves,name_0__obj_cone__closer,movement_situation,specific,reference_object_moves__numeric__object_first,object_first,standard,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer__object_first,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer__standard,person_relative_to_object,closer,Target1,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer,name_0__obj_cone__num_00__unit_metres__closer,num_00,unit_metres,18,13,5,0,0,18,13,False,True,False,False,False,"Initially, the cone and Maya were 18 metres apart. The cone was moved 5 metres directly toward Maya without crossing Maya's position. Maya remained in place.",27,31,9,11,9,11,12,14,27,metres
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer__expanded,reference_object_moves,reference_object_moves,name_0__obj_cone__closer,movement_situation,specific,reference_object_moves__numeric__expanded,person_first,expanded,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer__person_first,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer__expanded,person_relative_to_object,closer,Target1,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer,name_0__obj_cone__num_00__unit_metres__closer,num_00,unit_metres,18,13,5,0,0,18,13,False,True,False,False,False,"At the start, Maya and the cone were 18 metres apart. Maya remained in exactly the same position throughout. From its starting position, the cone was moved 5 metres in a straight line directly toward Maya, without crossing Maya's position.",41,47,9,11,9,11,12,14,28,metres
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer__expanded__object_first,reference_object_moves,reference_object_moves,name_0__obj_cone__closer,movement_situation,specific,reference_object_moves__numeric__expanded__object_first,object_first,expanded,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer__object_first,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer__expanded,person_relative_to_object,closer,Target1,name_0__obj_cone__num_00__unit_metres__reference_object_moves__closer,name_0__obj_cone__num_00__unit_metres__closer,num_00,unit_metres,18,13,5,0,0,18,13,False,True,False,False,False,"At the start, the cone and Maya were 18 metres apart. From its starting position, the cone was moved 5 metres in a straight line directly toward Maya, without crossing Maya's position. Maya remained in exactly the same position throughout.",41,47,9,11,9,11,12,14,29,metres
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__compact,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric__compact,object_first,compact,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__object_first,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__compact,person_relative_to_object,farther,Target2,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther,name_0__obj_cone__num_00__unit_metres__farther,num_00,unit_metres,18,23,5,0,0,18,23,False,True,False,,False,"The cone, 18 metres from Maya, moved 5 metres directly away from Maya without crossing Maya's position; Maya stayed still.",21,25,9,11,9,11,12,14,30,metres
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__compact__person_first,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric__compact__person_first,person_first,compact,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__person_first,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__compact,person_relative_to_object,farther,Target2,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther,name_0__obj_cone__num_00__unit_metres__farther,num_00,unit_metres,18,23,5,0,0,18,23,False,True,False,,False,"Maya stayed still; the cone, 18 metres from Maya, moved 5 metres directly away from Maya without crossing Maya's position.",21,26,9,11,9,11,12,14,31,metres
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric,person_first,standard,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__person_first,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__standard,person_relative_to_object,farther,Target2,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther,name_0__obj_cone__num_00__unit_metres__farther,num_00,unit_metres,18,23,5,0,0,18,23,False,True,False,,False,"Initially, Maya and the cone were 18 metres apart. Maya remained in place. The cone was moved 5 metres directly away from Maya without crossing Maya's position.",28,32,9,11,9,11,12,14,32,metres
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__object_first,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric__object_first,object_first,standard,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__object_first,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__standard,person_relative_to_object,farther,Target2,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther,name_0__obj_cone__num_00__unit_metres__farther,num_00,unit_metres,18,23,5,0,0,18,23,False,True,False,,False,"Initially, the cone and Maya were 18 metres apart. The cone was moved 5 metres directly away from Maya without crossing Maya's position. Maya remained in place.",28,32,9,11,9,11,12,14,33,metres
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__expanded,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric__expanded,person_first,expanded,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__person_first,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__expanded,person_relative_to_object,farther,Target2,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther,name_0__obj_cone__num_00__unit_metres__farther,num_00,unit_metres,18,23,5,0,0,18,23,False,True,False,,False,"At the start, Maya and the cone were 18 metres apart. Maya remained in exactly the same position throughout. From its starting position, the cone was moved 5 metres in a straight line directly away from Maya, without crossing Maya's position.",42,48,9,11,9,11,12,14,34,metres
closer_farther_event_extension,1.2,name_0,Maya,obj_cone,cone,Maya is now closer to the cone than before.,Maya is now farther from the cone than before.,Maya is now at the same distance from the cone as before.,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__expanded__object_first,reference_object_moves,reference_object_moves,name_0__obj_cone__farther,movement_situation,specific,reference_object_moves__numeric__expanded__object_first,object_first,expanded,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__object_first,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther__expanded,person_relative_to_object,farther,Target2,name_0__obj_cone__num_00__unit_metres__reference_object_moves__farther,name_0__obj_cone__num_00__unit_metres__farther,num_00,unit_metres,18,23,5,0,0,18,23,False,True,False,,False,"At the start, the cone and Maya were 18 metres apart. From its starting position, the cone was moved 5 metres in a straight line directly away from Maya, without crossing Maya's position. Maya remained in exactly the same position throughout.",42,48,9,11,9,11,12,14,35,metres
