source_kind,grouping,group,method,first_answer,second_answer,n_pairs,n_judgments,accuracy,first_gold_accuracy,second_gold_accuracy,first_chosen_fraction,second_chosen_fraction,choice_gap_percentage_points,both_correct_fraction,always_first_fraction,always_second_fraction,both_wrong_fraction,pair_with_tie_fraction,tie_judgments,context_sensitivity_accuracy
above_below_definition,probe_family+direction+definition_structure_id,literal_definition|word_to_definition|ordered,raw,above definition,below definition,12,24,0.5833333333333334,1.0,0.16666666666666666,0.9166666666666666,0.08333333333333333,83.33333333333333,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0,0.7916666666666666
above_below_definition,probe_family+direction+definition_structure_id,literal_definition|definition_to_word|generic,raw,above,below,4,8,0.375,0.75,0.0,0.875,0.125,75.0,0.0,0.75,0.0,0.25,0.0,0,0.375
above_below_definition,probe_family+direction+definition_structure_id,literal_definition|definition_to_word|ordered,raw,above,below,4,8,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.625
above_below_definition,probe_family+direction+definition_structure_id,lexical_synonym|word_to_synonym|generic,raw,over,under,3,6,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
above_below_definition,probe_family+direction+definition_structure_id,lexical_synonym|word_to_synonym|ordered,raw,over,under,3,6,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,0.8333333333333334
above_below_definition,probe_family+direction+definition_structure_id,lexical_synonym|synonym_to_word|generic,raw,above,below,1,2,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.5
above_below_definition,probe_family+direction+definition_structure_id,lexical_synonym|synonym_to_word|ordered,raw,above,below,1,2,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,1.0
above_below_definition,probe_family+direction+definition_structure_id,literal_definition|definition_to_word|entity_plain,raw,above,below,16,32,0.6875,1.0,0.375,0.8125,0.1875,62.5,0.375,0.625,0.0,0.0,0.0,0,0.75
above_below_definition,probe_family+direction+definition_structure_id,literal_definition|definition_to_word|entity_positioned,raw,above,below,16,32,0.625,1.0,0.25,0.875,0.125,75.0,0.25,0.75,0.0,0.0,0.0,0,0.59375
above_below_definition,probe_family+direction+definition_structure_id,lexical_synonym|synonym_to_word|entity_plain,raw,above,below,4,8,0.375,0.75,0.0,0.875,0.125,75.0,0.0,0.75,0.0,0.25,0.0,0,0.5
above_below_definition,probe_family+direction+definition_structure_id,lexical_synonym|synonym_to_word|entity_positioned,raw,above,below,4,8,0.375,0.5,0.25,0.625,0.375,25.0,0.25,0.25,0.0,0.5,0.0,0,0.5
above_below_definition,probe_family+direction+context_stem_id,literal_definition|word_to_definition|short,raw,above definition,below definition,8,16,0.5625,1.0,0.125,0.9375,0.0625,87.5,0.125,0.875,0.0,0.0,0.0,0,0.5625
above_below_definition,probe_family+direction+context_stem_id,literal_definition|word_to_definition|medium,raw,above definition,below definition,8,16,0.5625,1.0,0.125,0.9375,0.0625,87.5,0.125,0.875,0.0,0.0,0.0,0,1.0
above_below_definition,probe_family+direction+context_stem_id,literal_definition|word_to_definition|long,raw,above definition,below definition,8,16,0.5625,1.0,0.125,0.9375,0.0625,87.5,0.125,0.875,0.0,0.0,0.0,0,0.9375
above_below_definition,probe_family+direction+context_stem_id,literal_definition|definition_to_word|,raw,above,below,40,80,0.6125,0.975,0.25,0.8625,0.1375,72.50000000000001,0.25,0.725,0.0,0.025,0.0,0,0.6375
above_below_definition,probe_family+direction+context_stem_id,lexical_synonym|word_to_synonym|short,raw,over,under,2,4,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,0.75
above_below_definition,probe_family+direction+context_stem_id,lexical_synonym|word_to_synonym|medium,raw,over,under,2,4,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
above_below_definition,probe_family+direction+context_stem_id,lexical_synonym|word_to_synonym|long,raw,over,under,2,4,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0
above_below_definition,probe_family+direction+context_stem_id,lexical_synonym|synonym_to_word|,raw,above,below,10,20,0.39999999999999997,0.7,0.1,0.8,0.2,60.00000000000001,0.1,0.6,0.0,0.3,0.0,0,0.55
above_below_definition,probe_family+direction+design_block+context_entity_order,literal_definition|word_to_definition|base|not_applicable,raw,above definition,below definition,24,48,0.5625,1.0,0.125,0.9375,0.0625,87.5,0.125,0.875,0.0,0.0,0.0,0,0.8333333333333334
above_below_definition,probe_family+direction+design_block+context_entity_order,literal_definition|definition_to_word|base|generic,raw,above,below,4,8,0.375,0.75,0.0,0.875,0.125,75.0,0.0,0.75,0.0,0.25,0.0,0,0.375
above_below_definition,probe_family+direction+design_block+context_entity_order,literal_definition|definition_to_word|base|first_subject,raw,above,below,4,8,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.625
above_below_definition,probe_family+direction+design_block+context_entity_order,lexical_synonym|word_to_synonym|base|not_applicable,raw,over,under,6,12,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,0.9166666666666666
above_below_definition,probe_family+direction+design_block+context_entity_order,lexical_synonym|synonym_to_word|base|generic,raw,above,below,1,2,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.5
above_below_definition,probe_family+direction+design_block+context_entity_order,lexical_synonym|synonym_to_word|base|first_subject,raw,above,below,1,2,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,1.0
above_below_definition,probe_family+direction+design_block+context_entity_order,literal_definition|definition_to_word|entity_order_extension|first_subject,raw,above,below,16,32,0.53125,1.0,0.0625,0.96875,0.03125,93.75,0.0625,0.9375,0.0,0.0,0.0,0,0.5625
above_below_definition,probe_family+direction+design_block+context_entity_order,literal_definition|definition_to_word|entity_order_extension|second_subject,raw,above,below,16,32,0.78125,1.0,0.5625,0.71875,0.28125,43.75,0.5625,0.4375,0.0,0.0,0.0,0,0.78125
above_below_definition,probe_family+direction+design_block+context_entity_order,lexical_synonym|synonym_to_word|entity_order_extension|first_subject,raw,above,below,4,8,0.625,1.0,0.25,0.875,0.125,75.0,0.25,0.75,0.0,0.0,0.0,0,0.875
above_below_definition,probe_family+direction+design_block+context_entity_order,lexical_synonym|synonym_to_word|entity_order_extension|second_subject,raw,above,below,4,8,0.125,0.25,0.0,0.625,0.375,25.0,0.0,0.25,0.0,0.75,0.0,0,0.125
above_below_definition,probe_family+direction+design_block+entity_noun_id,literal_definition|word_to_definition|base|,raw,above definition,below definition,24,48,0.5625,1.0,0.125,0.9375,0.0625,87.5,0.125,0.875,0.0,0.0,0.0,0,0.8333333333333334
above_below_definition,probe_family+direction+design_block+entity_noun_id,literal_definition|definition_to_word|base|,raw,above,below,8,16,0.4375,0.875,0.0,0.9375,0.0625,87.5,0.0,0.875,0.0,0.125,0.0,0,0.5
above_below_definition,probe_family+direction+design_block+entity_noun_id,lexical_synonym|word_to_synonym|base|,raw,over,under,6,12,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0,0.9166666666666666
above_below_definition,probe_family+direction+design_block+entity_noun_id,lexical_synonym|synonym_to_word|base|,raw,above,below,2,4,0.5,1.0,0.0,1.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0,0.75
above_below_definition,probe_family+direction+design_block+entity_noun_id,literal_definition|definition_to_word|entity_order_extension|object,raw,above,below,16,32,0.75,1.0,0.5,0.75,0.25,50.0,0.5,0.5,0.0,0.0,0.0,0,0.65625
above_below_definition,probe_family+direction+design_block+entity_noun_id,literal_definition|definition_to_word|entity_order_extension|item,raw,above,below,16,32,0.5625,1.0,0.125,0.9375,0.0625,87.5,0.125,0.875,0.0,0.0,0.0,0,0.6875
above_below_definition,probe_family+direction+design_block+entity_noun_id,lexical_synonym|synonym_to_word|entity_order_extension|object,raw,above,below,4,8,0.375,0.75,0.0,0.875,0.125,75.0,0.0,0.75,0.0,0.25,0.0,0,0.375
above_below_definition,probe_family+direction+design_block+entity_noun_id,lexical_synonym|synonym_to_word|entity_order_extension|item,raw,above,below,4,8,0.375,0.5,0.25,0.625,0.375,25.0,0.25,0.25,0.0,0.5,0.0,0,0.625
